TransactionAmount,TransactionDuration,AccountBalance,TransactionGap,CustomerAge_Bin,TransactionType,Channel,CustomerOccupation,Target
83.07,291.0,6704.76,-57686209.0,Young,Debit,Branch,Engineer,3
730.1,93.0,6384.05,-40399322.0,Old,Credit,Branch,Retired,1
85.31,27.0,6095.65,-28396929.0,Old,Debit,ATM,Retired,3
726.61,277.0,1008.7600000000002,-31678732.0,Young,Debit,ATM,Student,1
130.4,63.0,4381.24,-50168289.0,Middle,Debit,Branch,Engineer,0
68.1,46.999999999999986,1382.8000000000002,-58032609.0,Young,Debit,ATM,Student,4
65.25999999999999,72.0,7380.63,-28652719.0,Young,Debit,Branch,Student,3
191.62,51.0,1981.67,-40142836.0,Old,Debit,Branch,Doctor,4
212.88,122.0,7036.72,-46186033.0,Middle,Debit,Online,Doctor,0
88.38,138.0,3707.82,-56735861.0,Young,Debit,ATM,Engineer,0
48.77000000000001,51.0,2040.1599999999999,-43856354.0,Middle,Debit,Online,Engineer,0
289.1,206.0,4734.110000000001,-41616059.0,Young,Debit,ATM,Student,4
390.09,49.0,2617.23,-33837454.0,Young,Debit,Online,Engineer,4
48.28999999999999,242.0,8883.4,-35042942.0,Middle,Debit,Online,Engineer,2
333.83,135.0,1660.6599999999999,-39882257.0,Old,Debit,ATM,Retired,4
899.4200000000001,79.0,2011.6,-57770879.0,Old,Debit,Branch,Retired,1
100.26999999999998,51.0,4309.9,-41697897.0,Old,Debit,Online,Retired,0
44.53999999999999,164.0,362.39999999999964,-33234241.0,Young,Debit,ATM,Engineer,4
899.4200000000001,40.0,836.6899999999996,-35395190.0,Middle,Credit,Branch,Doctor,1
82.17000000000002,21.0,1913.06,-27783872.0,Young,Debit,Branch,Student,4
899.4200000000001,150.0,563.46,-32023572.0,Young,Debit,Online,Student,1
447.42,65.0,6133.22,-27790519.0,Young,Debit,Online,Engineer,3
590.26,48.0,1068.2799999999997,-43516082.0,Young,Credit,Branch,Student,4
192.73,157.0,2037.75,-33232814.0,Old,Debit,Branch,Retired,3
146.01,269.0,221.78999999999996,-48267678.0,Young,Debit,Online,Student,4
136.05,63.0,1127.5399999999995,-56217155.0,Young,Debit,Online,Student,4
11.569999999999993,64.0,2061.61,-27618820.0,Old,Credit,Branch,Retired,3
102.34,78.0,4734.110000000001,-46280998.0,Middle,Debit,Online,Doctor,0
7.819999999999993,273.0,2240.49,-57420785.0,Middle,Debit,ATM,Engineer,3
79.43,72.0,6579.37,-40487833.0,Old,Debit,ATM,Retired,0
386.97,137.0,1876.35,-55523669.0,Old,Debit,Branch,Retired,0
51.22,82.0,1664.5900000000001,-42652739.0,Young,Debit,Branch,Student,4
256.05,35.0,6910.18,-44552694.0,Middle,Debit,ATM,Retired,0
7.7900000000000205,298.0,1319.85,-43770960.0,Middle,Debit,Branch,Doctor,3
233.71,11.0,6095.5,-34354912.0,Old,Debit,Branch,Doctor,3
176.37,126.0,2420.86,-56820492.0,Middle,Debit,Branch,Retired,0
122.63,153.0,359.0600000000004,-48691860.0,Young,Debit,Branch,Student,4
86.41,125.0,3128.71,-50768215.0,Old,Debit,ATM,Retired,0
21.569999999999993,71.0,7587.48,-32371096.0,Middle,Debit,ATM,Retired,2
82.67000000000002,46.000000000000014,290.59000000000015,-37726014.0,Young,Debit,Branch,Student,4
451.35,112.0,7707.96,-36768123.0,Middle,Credit,Branch,Engineer,2
299.42,53.0,4735.41,-36768274.0,Old,Credit,Branch,Retired,3
543.47,122.0,6165.03,-38674415.0,Young,Debit,ATM,Student,1
346.76,116.0,1637.75,-26840238.0,Young,Credit,Branch,Student,4
47.47999999999999,66.0,585.5199999999995,-53796087.0,Young,Debit,Branch,Student,4
64.92000000000002,236.0,5481.76,-46185839.0,Old,Debit,Branch,Engineer,3
350.72,48.0,1982.9,-39713377.0,Young,Credit,ATM,Student,4
3.8000000000000114,174.0,5766.96,-39801533.0,Old,Debit,Online,Doctor,3
22.54000000000002,42.0,7139.11,-37381880.0,Young,Debit,Online,Engineer,0
767.14,38.0,4732.57,-37381768.0,Old,Credit,Branch,Retired,1
167.47,103.0,2293.13,-29255205.0,Middle,Debit,ATM,Engineer,3
43.650000000000006,212.0,2870.67,-32024901.0,Young,Credit,Branch,Engineer,3
391.08,105.0,6885.16,-48005926.0,Old,Debit,Online,Student,0
390.77,34.0,5500.56,-32025994.0,Middle,Debit,Online,Doctor,3
508.16,131.0,5609.44,-50680244.0,Middle,Debit,ATM,Engineer,2
36.75999999999999,108.0,1228.9300000000007,-49562425.0,Old,Debit,Online,Retired,0
332.33,101.0,192.6300000000001,-43427149.0,Young,Debit,ATM,Student,4
362.09,31.0,6590.28,-53190511.0,Young,Debit,Branch,Engineer,0
42.579999999999984,80.0,13485.0,-55006650.0,Young,Debit,Online,Doctor,0
122.35,188.0,6472.5,-49385933.0,Middle,Debit,Branch,Retired,0
248.66,113.0,2571.39,-55261476.0,Young,Debit,Online,Engineer,4
461.25,171.0,676.1000000000004,-37463784.0,Middle,Credit,Online,Doctor,3
61.77000000000001,49.0,12352.2,-34787103.0,Old,Debit,Branch,Doctor,2
268.92,148.0,8765.38,-38676848.0,Young,Debit,Branch,Engineer,3
303.97,77.0,1590.88,-55350671.0,Young,Debit,Online,Student,4
219.02,68.0,7375.73,-26581095.0,Middle,Credit,Online,Engineer,2
125.13999999999999,31.0,1845.1800000000003,-37464684.0,Young,Debit,Branch,Student,4
47.599999999999994,115.0,1382.5100000000002,-53529929.0,Middle,Debit,Online,Engineer,0
592.82,248.0,7508.98,-35995585.0,Old,Debit,Online,Retired,3
372.5,211.0,3901.82,-33227678.0,Young,Debit,ATM,Student,4
4.720000000000027,20.0,4792.01,-48960336.0,Young,Debit,Branch,Engineer,0
144.93,74.0,6887.52,-46453038.0,Middle,Debit,Branch,Engineer,0
316.56,261.0,8643.51,-37373983.0,Young,Debit,Online,Engineer,3
9.180000000000007,140.0,887.3199999999997,-42040729.0,Young,Debit,Online,Student,4
421.25,66.0,7174.69,-57772427.0,Young,Debit,Online,Student,0
185.71,194.0,2679.91,-39282865.0,Middle,Debit,Branch,Engineer,3
899.4200000000001,138.0,4315.07,-36512367.0,Old,Debit,Branch,Retired,1
26.269999999999982,177.0,8853.93,-51637649.0,Middle,Credit,Online,Engineer,0
297.03,151.0,1088.62,-36514900.0,Old,Debit,Online,Retired,3
341.67,96.0,1442.29,-52586619.0,Middle,Debit,Branch,Retired,0
99.51999999999998,127.0,3798.09,-49558956.0,Middle,Debit,ATM,Engineer,0
881.0999999999999,16.0,9951.68,-30813724.0,Young,Debit,Branch,Student,1
139.69,180.0,9567.94,-43857914.0,Middle,Debit,Online,Engineer,2
42.72,143.0,4734.110000000001,-38416309.0,Middle,Debit,ATM,Engineer,3
112.72,17.0,9630.0,-50773081.0,Young,Debit,Branch,Doctor,0
568.88,105.0,1307.8599999999997,-54661187.0,Young,Debit,Branch,Student,4
189.03,50.0,1916.46,-48694497.0,Young,Debit,ATM,Student,4
199.8,163.0,4734.110000000001,-40492364.0,Young,Debit,ATM,Student,4
189.08,238.0,10790.8,-51983735.0,Old,Debit,Branch,Doctor,3
899.4200000000001,135.0,9977.49,-42219401.0,Young,Debit,Branch,Engineer,1
409.59,50.0,14563.02,-51379394.0,Middle,Debit,Online,Doctor,2
349.34,112.0,614.1400000000003,-57424624.0,Young,Credit,ATM,Student,4
283.15,180.0,603.79,-38936373.0,Young,Debit,Online,Student,4
151.82,105.0,2197.12,-41096349.0,Middle,Debit,ATM,Retired,3
438.59,103.0,8994.39,-32019683.0,Middle,Debit,Online,Engineer,2
590.57,93.0,3224.6,-42739182.0,Old,Debit,ATM,Student,1
63.74000000000001,31.0,4336.4,-42739276.0,Old,Debit,Online,Retired,0
77.01999999999998,132.0,800.8299999999999,-38418572.0,Old,Credit,Online,Student,4
501.15,208.0,8821.84,-38066659.0,Middle,Debit,Branch,Engineer,2
899.4200000000001,75.0,3173.17,-37287050.0,Old,Debit,ATM,Retired,1
8.949999999999989,102.0,3299.84,-34272507.0,Old,Debit,Online,Retired,3
173.6,160.0,421.4399999999996,-29518287.0,Young,Debit,Online,Student,4
149.4,123.0,1035.2199999999998,-47662764.0,Middle,Debit,ATM,Retired,0
388.21,237.0,9724.49,-27703700.0,Middle,Credit,Branch,Doctor,2
484.3,230.0,7910.3,-33143056.0,Old,Credit,Online,Retired,3
126.04000000000002,167.0,6041.69,-43514993.0,Old,Credit,Branch,Retired,3
52.03999999999999,31.0,8436.12,-40232352.0,Middle,Credit,Branch,Doctor,0
389.7,216.0,7125.15,-52241442.0,Old,Credit,Branch,Doctor,3
161.1,104.0,239.1199999999999,-49560106.0,Young,Credit,ATM,Student,4
309.77,137.0,4378.14,-47144068.0,Old,Credit,Online,Retired,0
838.5699999999999,273.0,4734.110000000001,-42912180.0,Middle,Debit,ATM,Doctor,1
202.55,34.0,701.7300000000005,-30719960.0,Young,Debit,ATM,Student,4
724.18,134.0,10922.78,-55008055.0,Middle,Debit,Branch,Doctor,2
124.98000000000002,78.0,642.0,-53709371.0,Young,Debit,ATM,Student,4
487.32,164.0,7707.96,-32968680.0,Middle,Debit,Branch,Doctor,2
635.91,78.0,13267.09,-29517302.0,Middle,Credit,Branch,Doctor,2
205.65,144.0,3582.16,-41441102.0,Old,Debit,Branch,Retired,3
39.41,132.0,921.9099999999999,-29605386.0,Young,Debit,Branch,Student,4
254.0,63.0,5788.53,-46535675.0,Middle,Debit,Branch,Doctor,0
436.8,213.0,4515.43,-30555418.0,Middle,Debit,Branch,Engineer,3
224.73,63.0,7551.89,-54747647.0,Old,Debit,Branch,Retired,0
752.69,115.0,14489.689999999999,-45321253.0,Old,Credit,ATM,Doctor,1
78.5,41.0,13991.5,-54317118.0,Young,Credit,Branch,Doctor,0
50.0,87.0,185.8699999999999,-53445970.0,Middle,Credit,ATM,Doctor,0
132.42,164.0,726.3900000000003,-40492160.0,Young,Debit,ATM,Student,4
11.670000000000016,105.0,7458.63,-30814799.0,Old,Debit,Branch,Retired,3
83.16,177.0,3065.87,-38505410.0,Old,Debit,ATM,Retired,3
149.02,176.0,9379.72,-37121449.0,Middle,Credit,Branch,Engineer,2
74.26999999999998,148.0,13696.61,-41439253.0,Old,Credit,Online,Doctor,2
876.5699999999999,118.0,3743.63,-36258648.0,Old,Credit,ATM,Retired,1
615.58,133.0,14343.0,-35047855.0,Middle,Debit,ATM,Doctor,2
643.03,52.0,2882.16,-39800685.0,Middle,Credit,Online,Engineer,1
7.949999999999989,65.0,5631.2,-57425094.0,Old,Debit,ATM,Retired,0
270.92,143.0,4574.43,-48611018.0,Old,Credit,Branch,Retired,0
499.48,133.0,1242.62,-56733098.0,Young,Debit,ATM,Student,4
841.5,287.0,352.3100000000004,-45934551.0,Young,Credit,Branch,Student,1
138.82,53.0,3100.2200000000003,-33235168.0,Old,Debit,Online,Retired,3
231.46,83.0,4707.24,-44465161.0,Old,Credit,Branch,Engineer,0
292.08,32.0,7950.48,-26834550.0,Old,Debit,ATM,Retired,3
63.97999999999999,258.0,7954.12,-32025910.0,Middle,Debit,Online,Doctor,2
235.21,74.0,5946.61,-33233167.0,Old,Debit,Branch,Doctor,3
201.73,78.0,6650.71,-36768405.0,Old,Debit,Online,Engineer,3
161.31,13.0,1268.67,-36258237.0,Young,Debit,ATM,Student,4
18.410000000000025,168.0,8287.54,-29256284.0,Middle,Debit,Branch,Doctor,2
471.75,41.0,12948.5,-44631588.0,Middle,Credit,Branch,Doctor,2
290.02,246.0,4746.71,-35043541.0,Middle,Debit,Branch,Engineer,3
48.05000000000001,38.0,5334.97,-46276487.0,Young,Debit,Branch,Engineer,4
359.42,30.0,1765.4499999999998,-45330545.0,Middle,Debit,Branch,Doctor,0
32.91,255.0,427.3000000000002,-47489383.0,Young,Debit,Online,Student,4
3.8000000000000114,140.0,6285.39,-39194463.0,Old,Debit,Branch,Retired,3
31.810000000000002,149.0,1406.6,-49904695.0,Middle,Debit,Online,Retired,0
220.2,102.0,1075.15,-36258374.0,Young,Debit,Online,Student,4
476.03,99.0,5958.34,-37122993.0,Old,Credit,Branch,Retired,3
141.91,49.0,791.9700000000003,-56559698.0,Young,Debit,Branch,Student,4
95.82999999999998,91.0,1726.4,-29261217.0,Young,Debit,Online,Student,4
51.150000000000006,199.0,8992.25,-53016245.0,Middle,Credit,Branch,Engineer,0
899.4200000000001,103.0,7816.41,-27532067.0,Old,Credit,Branch,Retired,1
50.75,185.0,8271.47,-38670798.0,Old,Debit,ATM,Doctor,3
185.07,159.0,636.4200000000001,-27702599.0,Young,Debit,Branch,Student,4
293.54,45.0,2290.1,-56817732.0,Middle,Debit,Online,Engineer,0
23.379999999999995,112.0,9968.49,-35040180.0,Young,Debit,Branch,Engineer,3
285.26,93.0,167.72000000000025,-31852930.0,Young,Debit,ATM,Student,4
129.48,179.0,7581.7,-55006800.0,Young,Debit,ATM,Engineer,0
743.03,174.0,4111.38,-40230820.0,Middle,Debit,ATM,Engineer,1
297.86,96.0,1680.1400000000003,-55003176.0,Young,Credit,ATM,Student,4
231.92,12.0,5715.08,-41695831.0,Old,Debit,ATM,Doctor,3
295.82,46.000000000000014,5897.73,-28137139.0,Middle,Credit,Branch,Engineer,2
302.86,275.0,5239.24,-42297363.0,Middle,Debit,Online,Doctor,3
81.07999999999998,56.0,7788.91,-35565042.0,Old,Debit,ATM,Engineer,3
775.6,158.0,3898.64,-38067895.0,Old,Credit,Branch,Retired,1
178.43,136.0,1214.9300000000003,-27093242.0,Young,Debit,Branch,Student,4
211.91,181.0,927.4700000000003,-35651862.0,Young,Debit,Online,Student,4
17.20999999999998,219.0,914.1599999999999,-27182881.0,Young,Debit,Online,Student,4
124.22,172.0,9695.04,-46188628.0,Young,Debit,ATM,Student,3
38.370000000000005,135.0,8647.04,-37123346.0,Old,Debit,ATM,Doctor,2
269.79,17.0,1292.1,-34357954.0,Middle,Debit,ATM,Engineer,3
605.42,33.0,392.34000000000015,-44035153.0,Young,Debit,ATM,Student,4
211.36,40.0,9877.17,-58027089.0,Old,Debit,ATM,Engineer,0
29.189999999999998,41.0,12059.85,-56039539.0,Old,Credit,Branch,Doctor,0
701.7,64.0,6643.24,-42563532.0,Old,Credit,Online,Retired,1
862.3399999999999,72.0,9903.48,-45676563.0,Old,Debit,Branch,Doctor,1
410.97,45.0,151.42000000000007,-35046555.0,Young,Debit,Branch,Student,4
36.97,79.0,2850.92,-37896299.0,Middle,Debit,Branch,Engineer,0
137.59,95.0,10679.67,-57944654.0,Young,Debit,ATM,Doctor,0
168.11,12.0,10652.13,-46192926.0,Middle,Credit,Online,Doctor,0
430.98,93.0,569.25,-33746208.0,Young,Debit,Branch,Student,4
13.870000000000005,20.0,954.8299999999999,-28388107.0,Young,Debit,Branch,Student,4
642.68,66.0,1831.1999999999998,-45674706.0,Old,Debit,ATM,Retired,1
175.07,169.0,9274.64,-29949176.0,Young,Debit,Online,Engineer,3
302.82,175.0,9384.54,-31677431.0,Middle,Debit,ATM,Engineer,2
899.4200000000001,52.0,1483.8400000000001,-27181679.0,Old,Debit,ATM,Retired,1
406.81,84.0,1968.3599999999997,-28913757.0,Old,Debit,Online,Retired,3
256.3,172.0,4203.05,-49995864.0,Middle,Debit,Online,Retired,0
80.95999999999998,97.0,959.9399999999996,-34870755.0,Young,Credit,Online,Student,4
95.78,27.0,271.6400000000003,-51116363.0,Young,Debit,Online,Student,4
379.54,118.0,12571.76,-57941529.0,Middle,Credit,Branch,Doctor,2
899.4200000000001,65.0,8627.08,-42041645.0,Young,Debit,Online,Student,1
142.19,27.0,524.46,-43854054.0,Young,Debit,Branch,Student,4
847.45,175.0,422.3199999999997,-43515916.0,Young,Debit,Branch,Student,1
295.18,31.0,12961.53,-47052794.0,Old,Credit,Branch,Doctor,2
18.45999999999998,213.0,6381.6,-30210063.0,Old,Debit,Branch,Retired,3
603.23,48.0,117.97999999999956,-37809245.0,Young,Debit,Branch,Student,4
54.5,147.0,1715.2200000000003,-30035358.0,Old,Credit,Branch,Retired,3
414.77,274.0,5599.81,-26577061.0,Young,Debit,Online,Doctor,1
886.19,69.0,7904.24,-38068585.0,Old,Debit,Branch,Retired,1
440.03,88.0,1490.44,-29433509.0,Middle,Debit,Online,Engineer,3
211.36,285.0,1532.7200000000003,-51119457.0,Old,Debit,ATM,Retired,3
76.38999999999999,219.0,5976.0,-57077436.0,Young,Debit,Branch,Student,3
595.91,162.0,1673.7600000000002,-39015077.0,Young,Credit,ATM,Student,1
6.029999999999973,70.0,3290.72,-39101222.0,Old,Debit,Branch,Retired,0
249.34,197.0,3030.97,-38587570.0,Young,Debit,ATM,Engineer,3
421.52,67.0,369.8599999999997,-38586913.0,Young,Debit,Branch,Student,4
189.77,24.0,6570.36,-53193768.0,Old,Debit,Branch,Engineer,0
73.19,213.0,2264.98,-33061811.0,Old,Debit,Branch,Retired,3
188.13,198.0,5029.87,-44978259.0,Old,Credit,Online,Retired,3
30.52000000000001,122.0,12327.74,-46190898.0,Old,Debit,Branch,Doctor,0
899.4200000000001,118.0,420.25,-45762888.0,Young,Credit,Branch,Student,1
899.4200000000001,150.0,6499.53,-33579398.0,Middle,Debit,Online,Doctor,1
170.24,133.0,5172.99,-44725432.0,Old,Debit,Branch,Retired,0
56.620000000000005,121.0,8981.1,-53186949.0,Middle,Debit,Branch,Doctor,0
53.139999999999986,70.0,7915.0,-48610039.0,Middle,Debit,ATM,Doctor,0
587.23,144.0,500.84000000000015,-39881693.0,Young,Debit,Online,Student,4
211.36,75.0,13784.399999999998,-57680088.0,Middle,Debit,Branch,Doctor,2
21.269999999999982,114.0,7392.79,-40489715.0,Old,Credit,Online,Retired,0
899.4200000000001,144.0,1134.7900000000004,-30811106.0,Young,Credit,ATM,Student,1
76.01999999999998,189.0,14765.41,-41526814.0,Middle,Credit,Online,Doctor,2
170.19,156.0,4734.110000000001,-41956278.0,Young,Credit,Branch,Student,4
155.51,15.0,5360.19,-38063837.0,Old,Debit,ATM,Doctor,3
135.15,50.0,5878.14,-51375448.0,Old,Debit,Online,Retired,0
39.47999999999999,38.0,5889.51,-45588239.0,Old,Debit,ATM,Retired,0
451.68,15.0,4381.54,-48863659.0,Middle,Debit,Online,Engineer,0
19.110000000000014,160.0,8478.46,-35653242.0,Middle,Credit,Online,Engineer,2
355.0,33.0,185.47000000000025,-37380017.0,Young,Credit,Online,Student,4
427.69,236.0,2443.54,-50688590.0,Middle,Debit,ATM,Engineer,3
254.86,102.0,699.8999999999996,-55954193.0,Young,Debit,Branch,Student,4
19.480000000000018,114.0,4739.59,-41703036.0,Young,Debit,ATM,Engineer,4
190.17,265.0,12893.85,-44375255.0,Middle,Debit,ATM,Doctor,2
91.38,179.0,2402.58,-50167492.0,Middle,Debit,ATM,Retired,3
206.63,128.0,7626.53,-28742381.0,Old,Credit,Online,Retired,3
93.22,52.0,1014.6300000000001,-49820286.0,Middle,Debit,Online,Retired,0
547.98,171.0,1358.54,-32540682.0,Young,Debit,ATM,Student,1
641.06,25.0,1602.13,-28396693.0,Young,Debit,ATM,Student,1
314.55,19.0,1105.8900000000008,-48264709.0,Young,Credit,Branch,Student,4
836.45,63.0,1731.8900000000003,-53194212.0,Old,Debit,Online,Retired,1
899.4200000000001,52.0,8692.47,-48955482.0,Young,Debit,ATM,Engineer,1
189.45,62.0,12578.75,-51289048.0,Middle,Credit,Branch,Doctor,2
91.84,80.0,1712.4099999999999,-42129996.0,Old,Credit,Branch,Retired,4
609.52,169.0,3485.03,-40147492.0,Old,Debit,ATM,Retired,1
859.3,68.0,1146.7799999999993,-39797332.0,Old,Credit,Branch,Retired,1
100.00999999999999,63.0,6393.12,-42652956.0,Middle,Debit,ATM,Doctor,0
28.78000000000003,51.0,680.5500000000002,-39283415.0,Middle,Credit,Online,Doctor,0
111.07999999999998,83.0,7037.34,-46535086.0,Old,Debit,Online,Doctor,0
470.96,124.0,12991.030000000002,-52242545.0,Old,Credit,Online,Doctor,2
52.22999999999999,96.0,105.01000000000022,-36251992.0,Young,Credit,Branch,Student,4
78.62,52.0,1360.85,-39885703.0,Young,Debit,Branch,Doctor,4
47.78999999999999,37.0,1649.92,-35910695.0,Young,Debit,Branch,Student,4
333.97,45.0,5237.36,-51205991.0,Middle,Debit,Branch,Doctor,0
30.869999999999976,295.0,14348.649999999998,-41527201.0,Middle,Debit,ATM,Doctor,2
710.43,115.0,5625.55,-52412481.0,Old,Debit,Online,Retired,1
220.23,48.0,3438.02,-35645470.0,Middle,Debit,ATM,Engineer,3
27.28000000000003,96.0,10668.24,-27185937.0,Young,Debit,ATM,Doctor,2
101.51999999999998,98.0,2018.9,-39109573.0,Middle,Debit,ATM,Engineer,3
162.65,147.0,9500.95,-46882570.0,Old,Debit,ATM,Engineer,0
10.519999999999982,30.0,2472.99,-40919536.0,Middle,Debit,ATM,Retired,0
270.72,37.0,6522.47,-50769998.0,Middle,Debit,Branch,Doctor,0
202.34,134.0,4734.110000000001,-57339559.0,Young,Debit,Online,Student,4
247.58,152.0,778.7399999999998,-45322006.0,Middle,Debit,ATM,Engineer,0
686.17,112.0,2246.15,-34353612.0,Old,Debit,ATM,Retired,1
359.65,289.0,219.52999999999975,-57161408.0,Young,Credit,Online,Student,4
109.91,90.0,12896.060000000001,-47749655.0,Middle,Debit,Branch,Doctor,2
215.72,137.0,8697.11,-33660435.0,Young,Credit,Branch,Engineer,3
490.76,156.0,6414.11,-33660305.0,Old,Debit,Online,Retired,3
224.28,68.0,5767.51,-54228039.0,Old,Debit,Online,Retired,0
614.03,51.0,4734.110000000001,-47143858.0,Old,Debit,ATM,Retired,1
608.79,157.0,2991.17,-31671300.0,Middle,Debit,Online,Engineer,1
186.55,288.0,4734.110000000001,-43341488.0,Middle,Debit,Branch,Engineer,3
840.1599999999999,68.0,1236.7600000000002,-51377779.0,Young,Credit,Branch,Student,1
203.34,66.0,13586.989999999998,-27615353.0,Old,Debit,ATM,Doctor,2
90.88,284.0,7117.35,-30207737.0,Young,Debit,ATM,Engineer,3
60.110000000000014,122.0,7235.87,-29600910.0,Old,Credit,Branch,Retired,3
393.92,46.999999999999986,7318.64,-46451672.0,Old,Debit,Branch,Retired,0
19.389999999999986,45.0,9847.6,-30468724.0,Middle,Debit,ATM,Doctor,2
557.41,49.0,2968.75,-49216651.0,Old,Credit,Online,Retired,4
57.06999999999999,99.0,9323.71,-37726893.0,Young,Credit,Online,Doctor,3
395.27,167.0,1764.08,-39281369.0,Young,Credit,Online,Student,4
289.05,116.0,5683.49,-44374438.0,Old,Debit,ATM,Retired,0
46.110000000000014,233.0,5225.73,-50771004.0,Middle,Debit,Online,Doctor,3
335.5,46.999999999999986,6445.4,-38679081.0,Old,Debit,ATM,Retired,3
388.07,68.0,289.71000000000004,-36772589.0,Young,Debit,Online,Student,4
520.86,66.0,9200.74,-51377985.0,Middle,Credit,Online,Engineer,2
787.41,39.0,300.8699999999999,-43515856.0,Young,Debit,Online,Student,1
31.69999999999996,121.0,743.8999999999996,-45069089.0,Middle,Credit,ATM,Doctor,0
22.30000000000001,90.0,1200.35,-47747701.0,Young,Debit,ATM,Student,4
203.12,181.0,1562.3900000000003,-56646567.0,Old,Debit,ATM,Retired,0
315.94,172.0,7719.71,-53190312.0,Middle,Credit,Branch,Doctor,2
192.23,39.0,2610.67,-26926309.0,Middle,Debit,Online,Engineer,3
899.4200000000001,51.0,2060.02,-43860042.0,Old,Debit,Online,Retired,1
0.2599999999999909,173.0,1833.67,-29951577.0,Young,Debit,Online,Student,4
210.77,161.0,5396.65,-45156061.0,Old,Debit,ATM,Retired,3
406.65,107.0,12995.7,-31239497.0,Old,Debit,ATM,Doctor,2
422.9,111.0,7616.43,-53193299.0,Middle,Debit,ATM,Engineer,0
20.620000000000005,225.0,12500.8,-43340311.0,Middle,Credit,ATM,Doctor,2
174.39,36.0,1127.0799999999995,-57427329.0,Young,Debit,ATM,Student,4
7.860000000000014,91.0,3621.98,-33232836.0,Old,Credit,Branch,Retired,3
211.36,44.0,5212.28,-57937841.0,Middle,Debit,Online,Engineer,0
54.849999999999994,40.0,2727.45,-36777818.0,Old,Credit,Branch,Retired,0
204.7,95.0,5117.03,-35395346.0,Middle,Debit,Branch,Doctor,3
16.55000000000001,159.0,6089.79,-36255741.0,Young,Debit,Branch,Engineer,3
91.32,77.0,2618.1,-31073077.0,Old,Debit,Branch,Engineer,3
195.49,112.0,11988.12,-44120016.0,Young,Debit,ATM,Doctor,0
49.620000000000005,111.0,3841.42,-28741696.0,Middle,Debit,ATM,Engineer,3
487.16,84.0,321.21000000000004,-58032668.0,Young,Credit,Branch,Student,4
405.6,44.0,9754.73,-39191263.0,Middle,Debit,Online,Engineer,2
512.95,143.0,9584.52,-33231689.0,Old,Debit,Branch,Engineer,2
345.94,163.0,7624.56,-33835123.0,Young,Debit,ATM,Doctor,3
356.56,52.0,2485.73,-33835716.0,Middle,Debit,Online,Engineer,3
10.310000000000002,280.0,2137.9,-57080838.0,Middle,Debit,Online,Engineer,3
211.69,111.0,6412.85,-32889943.0,Young,Debit,Branch,Doctor,3
221.49,196.0,707.25,-36079228.0,Young,Credit,Branch,Student,4
278.23,83.0,8300.54,-47485213.0,Middle,Debit,Online,Engineer,0
116.88,263.0,7717.34,-34268400.0,Middle,Debit,ATM,Doctor,2
328.77,247.0,6967.03,-50163034.0,Middle,Credit,Online,Doctor,3
77.53,55.0,5158.6,-40399607.0,Middle,Debit,Branch,Retired,0
421.74,103.0,12031.14,-43426993.0,Old,Debit,Online,Doctor,2
313.69,152.0,7093.68,-52241690.0,Old,Debit,Branch,Retired,0
411.72,153.0,8539.86,-43421272.0,Young,Debit,Branch,Doctor,2
508.73,89.0,7640.57,-41355973.0,Old,Debit,Branch,Retired,1
153.08,201.0,1292.21,-29603541.0,Young,Debit,ATM,Student,4
23.00999999999999,166.0,5958.75,-44372170.0,Old,Debit,Branch,Retired,3
69.28,129.0,708.7399999999998,-32024077.0,Young,Debit,Online,Student,4
51.25,66.0,1744.4,-37382137.0,Young,Credit,Branch,Student,4
407.65,263.0,273.77999999999975,-39279063.0,Young,Debit,ATM,Student,4
459.25,59.0,130.76000000000022,-45847634.0,Young,Debit,Branch,Student,4
301.56,118.0,10389.6,-54743014.0,Middle,Debit,Branch,Doctor,2
17.670000000000016,91.0,1048.1799999999998,-42819634.0,Old,Debit,Online,Doctor,4
5.2900000000000205,132.0,12896.68,-51976004.0,Young,Credit,Online,Doctor,0
401.37,251.0,8208.54,-35654002.0,Middle,Debit,Branch,Engineer,2
145.4,24.0,5244.49,-42041774.0,Middle,Debit,Online,Engineer,0
556.34,46.000000000000014,11935.14,-32974370.0,Middle,Debit,Online,Doctor,2
34.31,251.0,1484.7600000000002,-48006958.0,Young,Debit,ATM,Student,4
780.59,145.0,6513.34,-42732493.0,Young,Credit,Online,Student,1
282.65,161.0,13801.149999999998,-52410375.0,Middle,Debit,ATM,Doctor,2
305.27,147.0,12958.649999999998,-34875833.0,Old,Debit,Online,Doctor,2
185.81,116.0,9588.71,-35480409.0,Young,Debit,Online,Doctor,3
66.00999999999999,179.0,3475.99,-34090046.0,Middle,Debit,Online,Student,3
447.95,75.0,7544.4,-57249684.0,Young,Debit,Branch,Engineer,0
279.3,48.0,1193.6099999999992,-43252758.0,Young,Debit,ATM,Student,4
211.36,27.0,12063.77,-47144517.0,Middle,Debit,Online,Doctor,2
611.15,121.0,892.8299999999999,-38933813.0,Young,Debit,ATM,Student,1
275.2,81.0,1230.12,-37810572.0,Middle,Debit,Online,Engineer,3
427.79,189.0,1479.67,-53706372.0,Young,Debit,Branch,Student,4
469.13,139.0,1265.2799999999997,-53706288.0,Middle,Credit,ATM,Doctor,0
102.81,46.999999999999986,3228.87,-29000707.0,Old,Debit,Branch,Retired,3
